	neutrophils	lymphocytes	monocytes	eosinophils	basophils
ACER2	-0.0454165357884635	-0.12350509384793482	-0.033553240349259175	-0.014423866221556633	0.002793612147151051
ACER3	0.05850576709438936	-0.14163049437774208	0.0778689960219234	0.04276236823521408	0.0021790119856854046
ACHE	0.14702410177898645	-0.13255185448076512	-0.048585441822311504	-0.0440682900493177	-0.0005279615543412625
ACIN1	0.08002720086377246	0.023035132531799868	0.025984232858717746	0.041949825072060166	-0.006782204345059016
ACLY	-0.07064216241210541	0.049681351858080786	0.03702161892510432	0.01876762594635402	-0.006557592330294111
ACMSD	0.18621672484745128	0.07471374386752715	-0.02686557146111397	-0.012306683403355582	0.001430758991966607
ACO1	0.07037180861288395	0.09401963052075217	0.041026797043802965	0.01653302105288016	0.002741231612698518
ACO2	-0.1101468132409465	0.09536640951820946	0.03932844691620326	-0.00231761650184387	-0.004758975035182225
ACOT11	0.02288759697739559	-0.1319519546089617	-0.008166993198771504	0.03457310612942392	0.004541230143292727
ACOT12	0.17092600192943141	-0.00947076643469022	-0.021529418466042827	-0.016438105275463112	0.004493441236096855
ACOT2	-0.05643189158824602	0.12467233098270689	-0.0017778589794002105	0.008855335166608764	0.0017830496115291685
ACOT4	-0.09404303682505843	-0.013951025893044831	-0.011259701030199154	-0.007496629765774827	-0.0013581934650870456
ACOT7	-0.002970930144813755	-0.02142154918857471	-0.007583118370038128	-0.014024495858857945	0.0012871310035345472
ACOT8	0.3222691416598503	0.012252292154686505	0.05656198199161022	0.0033137292774279327	0.002042971195379762
ACOT9	0.21165950900133618	-0.12304947250101195	0.05482708638872753	0.008616429959784977	-0.001889789980958853
ACOX1	0.7499095062275299	-0.22164444434560748	0.017589679060833807	-0.006221079131454074	-0.004048065197994828
ACOX2	0.13789034572808478	-0.07759831298011752	-0.0025432181684686174	-0.023396193798594405	-0.0036317816419858605
ACOX3	-0.23790373829404365	0.07359835595352754	0.03971510589887933	0.0034027996606725425	-0.010943277685231309
ACOXL	0.5838747937242044	-0.12666578562039787	-0.015591195134967074	-0.01190412097945383	0.0005025629341905151
ACP1	-0.4027853908230494	-0.0836783488295398	-0.05508014198068457	-0.026647685511003067	-0.0008939170698522566
ACP2	-0.115182079467907	0.018966970441737237	0.0461483882829058	0.012974876054498319	-0.003515501261286407
ACP5	0.09373416707707417	-0.014581353457265106	0.015747070689552105	-0.0015168566502024175	-0.0017328920081016103
ACP6	0.2082550884477429	0.19515202168879434	0.016129782259196215	0.0032307536830717513	0.00221537320309204
ACPP	0.4213975629889919	-0.22158782935133403	0.05927812372628449	0.042991175791916816	0.0004884068326734808
ACPT	0.3231325217768138	-0.2725318631224716	-0.008449524813855733	-0.0015571022601015352	0.0003355101110396016
ACR	0.30332251523265735	-0.05066606779173344	0.0005659991242516621	-0.01786626483182366	0.0021521870956554786
ACRBP	-0.1024247314646961	-0.39808027145747427	-0.02362872171130817	-0.017178358186951313	-0.004218337482728204
ACRC	-0.00014002500809351393	0.1429534093773831	-0.009759185955192574	-0.00448392233059426	-0.001694074321769962
ACRV1	0.03623701389216054	-0.13171883362157413	-0.015279851927038408	-0.014031823749733534	-0.0020507367839057732
ACSBG1	0.019076342893352076	-0.3474655172867347	-0.043218153519716127	-0.0012043019240110253	-0.003565348631590419
ACSBG2	0.25301709423981217	-0.02112664151550496	0.029916498419174445	0.025774816007335298	0.0004762675233862934
ACSF2	-0.14770697176300474	-0.016663184239581935	0.04295485743679247	0.11152779208396424	-0.0043143432061287686
ACSF3	-0.403510342681342	0.09140754692303127	-0.007527293123544679	-0.01909405915691728	-0.009536829384184816
ACSL1	0.9466544096387286	-0.17343069005738407	0.022664973633672404	-0.007806429105326539	-0.0007089967435323502
ACSL3	0.13313021010005782	-0.06942498004517904	0.01239281437576828	0.00030501658101550217	1.8985961713451397e-05
ACSL4	0.2385206777642942	-0.10885459530031229	0.012709117037486138	0.014473558392195949	0.0015347889202422592
ACSL5	-0.4214319143334354	0.22050728036730924	0.029617559965872325	0.02998258466667124	-0.0028621967198507988
ACSL6	-0.4861257223555647	-0.0006874500196920597	-0.09311347938875963	-0.049928677162621164	-0.0050692597726926195
ACSM1	0.15555292108515728	-0.20568339701549165	0.01953775724428869	0.15891431524245064	0.004413881880258099
ACSM2B	-0.024754252863715315	-0.008072233480710535	-0.001943068262048907	-0.0016104830618708333	-0.0004939446738806343
ACSM3	-0.32805593075483247	-0.03755188428527939	-0.007716782265065015	0.060074484472732566	0.003965025189451408
ACSM5	0.11718274357167502	-0.1396464082156038	-0.011951906814530858	-0.023803489621894297	0.0010131557970710129
ACSS1	-0.597613673173075	0.29048245379535564	0.017289803992899686	0.03264363916239667	-0.010307029700739868
ACSS2	0.8333142262391245	-0.2162437569358084	0.1367913422259623	0.040965325403376496	-0.00021054111655385063
ACSS3	0.8799676113460708	-0.2441867395256874	0.032024402207953356	0.005480942634495526	0.006555712394878581
ACTA1	0.1824608256248128	-0.17964861392573953	-0.013958192104189589	-0.025114730510717168	0.0013482082611192886
ACTA2	-0.013513343324538352	0.16424729263267707	-5.75519308047244e-05	0.007013384756576321	-0.0006298144269508837
ACTB	-0.017447736802308596	-0.002100002730939951	-0.0005498681295380949	0.0003431108911713615	0.00011614294841856852
ACTC1	0.09247367902527878	-0.04591764725478212	-0.003921212935473678	-0.001334531587160296	-6.550144608864056e-05
ACTG1	0.16540356673677492	0.019015110726197687	0.040894874133250825	0.011542475394722706	-7.056308223686407e-05
ACTG2	-0.09079863979803693	-0.0375559036842332	-0.03085597781506618	-0.009342902937814247	9.984070143893332e-05
ACTL6A	-0.4244335782312596	0.23320172381237714	0.01668385069140857	0.009503950324976588	0.0024954316699370687
ACTL6B	0.19931819524265348	-0.10955710033867036	0.0006599110798416012	-0.041408579143124145	-0.004368392391995655
ACTL7A	0.11725687913307792	-0.0009488979209708454	-0.00036757561206474804	-0.003713822768676809	0.0004481261412675984
ACTL7B	0.2248030382557723	-0.056699414170591954	0.01749122461757568	-0.0024940919087942806	0.0005441413532803461
ACTL8	0.31006504421301784	-0.10018595029669666	0.012158516065224553	0.0017118501979923682	0.004271525763947249
ACTN1	0.47942592402756745	-0.15075769594108498	0.00024552219564243777	-0.0014018060842255521	-0.0033394094746983386
ACTN2	0.04974213739949995	-0.016222749301371936	-0.002899248623926355	-0.004583836296675817	0.0028848077633924383
ACTN3	0.17448645002923743	-0.14298502600727053	-0.009952180192257569	-0.02379624355599071	-0.003444894397939152
